"SAMPLE_ID","AIMS_REEF_NAME","VISIT_NO","REPORT_YEAR","SITE_NO","TRANSECT_NO","A_SECTOR","SHELF","SAMPLE_DATE","REEF_NAME","FULLREEF_ID","REEF_LAT","REEF_LONG","OPENORCLOSED","OPENORCLOSED_AFTER2004","MP_ZONE","NEW_ZONE_2004","WHITESYNDROME","SEB_DISEASE","BROWNB_DISEASE","BLACKBAND","U_SCAR","AtN","OBSERVER","SEB","BrB","AN","WS","UNK","BBD","AN.check","BrB.check","BBD.check","SEB.check","WS.check","UNK.check"
"JR111S2","Reef 21-296",16,2008,2,2,"SW","O","27/01/2008","21296S","21296S",-21.34166667,152.55,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR111S3","Reef 21-296",16,2008,2,3,"SW","O","27/01/2008","21296S","21296S",-21.34166667,152.55,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR111S4","Reef 21-296",16,2008,2,4,"SW","O","27/01/2008","21296S","21296S",-21.34166667,152.55,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR111S5","Reef 21-296",16,2008,2,5,"SW","O","27/01/2008","21296S","21296S",-21.34166667,152.55,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR112S1","Reef 21-296",16,2008,3,1,"SW","O","27/01/2008","21296S","21296S",-21.34166667,152.55,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR112S2","Reef 21-296",16,2008,3,2,"SW","O","27/01/2008","21296S","21296S",-21.34166667,152.55,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR112S3","Reef 21-296",16,2008,3,3,"SW","O","27/01/2008","21296S","21296S",-21.34166667,152.55,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR112S4","Reef 21-296",16,2008,3,4,"SW","O","27/01/2008","21296S","21296S",-21.34166667,152.55,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR112S5","Reef 21-296",16,2008,3,5,"SW","O","27/01/2008","21296S","21296S",-21.34166667,152.55,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR113S1","East Cay",16,2008,1,1,"SW","O","28/01/2008","EAST CAY REEF","21305S",-21.49166667,152.5583333,"O","O","GUB","Habitat Protection",0,0,0,0,1,0,"KO",0,0,0,0,1,0,"same","same","same","same","same","same"
"JR113S2","East Cay",16,2008,1,2,"SW","O","28/01/2008","EAST CAY REEF","21305S",-21.49166667,152.5583333,"O","O","GUB","Habitat Protection",1,0,0,0,1,0,"KO",0,0,0,1,1,0,"same","same","same","same","same","same"
"JR113S3","East Cay",16,2008,1,3,"SW","O","28/01/2008","EAST CAY REEF","21305S",-21.49166667,152.5583333,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR113S4","East Cay",16,2008,1,4,"SW","O","28/01/2008","EAST CAY REEF","21305S",-21.49166667,152.5583333,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR113S5","East Cay",16,2008,1,5,"SW","O","28/01/2008","EAST CAY REEF","21305S",-21.49166667,152.5583333,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR114S1","East Cay",16,2008,2,1,"SW","O","28/01/2008","EAST CAY REEF","21305S",-21.49166667,152.5583333,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR114S2","East Cay",16,2008,2,2,"SW","O","28/01/2008","EAST CAY REEF","21305S",-21.49166667,152.5583333,"O","O","GUB","Habitat Protection",0,0,0,0,1,0,"KO",0,0,0,0,1,0,"same","same","same","same","same","same"
"JR114S3","East Cay",16,2008,2,3,"SW","O","28/01/2008","EAST CAY REEF","21305S",-21.49166667,152.5583333,"O","O","GUB","Habitat Protection",1,0,0,0,0,0,"KO",0,0,0,1,0,0,"same","same","same","same","same","same"
"JR114S4","East Cay",16,2008,2,4,"SW","O","28/01/2008","EAST CAY REEF","21305S",-21.49166667,152.5583333,"O","O","GUB","Habitat Protection",0,0,0,0,1,0,"KO",0,0,0,0,1,0,"same","same","same","same","same","same"
"JR114S5","East Cay",16,2008,2,5,"SW","O","28/01/2008","EAST CAY REEF","21305S",-21.49166667,152.5583333,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR115S1","East Cay",16,2008,3,1,"SW","O","28/01/2008","EAST CAY REEF","21305S",-21.49166667,152.5583333,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR115S2","East Cay",16,2008,3,2,"SW","O","28/01/2008","EAST CAY REEF","21305S",-21.49166667,152.5583333,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR115S3","East Cay",16,2008,3,3,"SW","O","28/01/2008","EAST CAY REEF","21305S",-21.49166667,152.5583333,"O","O","GUB","Habitat Protection",0,0,0,0,1,0,"KO",0,0,0,0,1,0,"same","same","same","same","same","same"
"JR115S4","East Cay",16,2008,3,4,"SW","O","28/01/2008","EAST CAY REEF","21305S",-21.49166667,152.5583333,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR115S5","East Cay",16,2008,3,5,"SW","O","28/01/2008","EAST CAY REEF","21305S",-21.49166667,152.5583333,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR116S1","Reef 21-302",16,2008,1,1,"SW","O","29/01/2008","21302S","21302S",-21.43333333,152.575,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR116S2","Reef 21-302",16,2008,1,2,"SW","O","29/01/2008","21302S","21302S",-21.43333333,152.575,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR116S3","Reef 21-302",16,2008,1,3,"SW","O","29/01/2008","21302S","21302S",-21.43333333,152.575,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR116S4","Reef 21-302",16,2008,1,4,"SW","O","29/01/2008","21302S","21302S",-21.43333333,152.575,"O","O","GUB","Habitat Protection",1,0,0,0,1,0,"KO",0,0,0,1,1,0,"same","same","same","same","same","same"
"JR116S5","Reef 21-302",16,2008,1,5,"SW","O","29/01/2008","21302S","21302S",-21.43333333,152.575,"O","O","GUB","Habitat Protection",1,0,0,0,0,0,"KO",0,0,0,1,0,0,"same","same","same","same","same","same"
"JR117S1","Reef 21-302",16,2008,2,1,"SW","O","29/01/2008","21302S","21302S",-21.43333333,152.575,"O","O","GUB","Habitat Protection",0,0,0,0,1,0,"KO",0,0,0,0,1,0,"same","same","same","same","same","same"
"JR117S2","Reef 21-302",16,2008,2,2,"SW","O","29/01/2008","21302S","21302S",-21.43333333,152.575,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR117S3","Reef 21-302",16,2008,2,3,"SW","O","29/01/2008","21302S","21302S",-21.43333333,152.575,"O","O","GUB","Habitat Protection",0,0,0,0,1,0,"KO",0,0,0,0,1,0,"same","same","same","same","same","same"
"JR117S4","Reef 21-302",16,2008,2,4,"SW","O","29/01/2008","21302S","21302S",-21.43333333,152.575,"O","O","GUB","Habitat Protection",0,0,0,0,1,0,"KO",0,0,0,0,1,0,"same","same","same","same","same","same"
"JR117S5","Reef 21-302",16,2008,2,5,"SW","O","29/01/2008","21302S","21302S",-21.43333333,152.575,"O","O","GUB","Habitat Protection",1,0,0,0,0,0,"KO",0,0,0,1,0,0,"same","same","same","same","same","same"
"JR118S1","Reef 21-302",16,2008,3,1,"SW","O","29/01/2008","21302S","21302S",-21.43333333,152.575,"O","O","GUB","Habitat Protection",0,0,0,0,2,0,"KO",0,0,0,0,2,0,"same","same","same","same","same","same"
"JR118S2","Reef 21-302",16,2008,3,2,"SW","O","29/01/2008","21302S","21302S",-21.43333333,152.575,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR118S3","Reef 21-302",16,2008,3,3,"SW","O","29/01/2008","21302S","21302S",-21.43333333,152.575,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR118S4","Reef 21-302",16,2008,3,4,"SW","O","29/01/2008","21302S","21302S",-21.43333333,152.575,"O","O","GUB","Habitat Protection",0,0,0,0,2,0,"KO",0,0,0,0,2,0,"same","same","same","same","same","same"
"JR118S5","Reef 21-302",16,2008,3,5,"SW","O","29/01/2008","21302S","21302S",-21.43333333,152.575,"O","O","GUB","Habitat Protection",0,0,0,0,2,0,"KO",0,0,0,0,2,0,"same","same","same","same","same","same"
"JR119S1","Reef 21-558",16,2008,1,1,"SW","O","30/01/2008","21558S","21558S",-21.55833333,152.5416667,"O","C","GUB","Marine National Park",1,0,0,0,0,0,"KO",0,0,0,1,0,0,"same","same","same","same","same","same"
"JR119S2","Reef 21-558",16,2008,1,2,"SW","O","30/01/2008","21558S","21558S",-21.55833333,152.5416667,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR119S3","Reef 21-558",16,2008,1,3,"SW","O","30/01/2008","21558S","21558S",-21.55833333,152.5416667,"O","C","GUB","Marine National Park",0,0,0,0,2,0,"KO",0,0,0,0,2,0,"same","same","same","same","same","same"
"JR119S4","Reef 21-558",16,2008,1,4,"SW","O","30/01/2008","21558S","21558S",-21.55833333,152.5416667,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR119S5","Reef 21-558",16,2008,1,5,"SW","O","30/01/2008","21558S","21558S",-21.55833333,152.5416667,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR120S1","Reef 21-558",16,2008,2,1,"SW","O","30/01/2008","21558S","21558S",-21.55833333,152.5416667,"O","C","GUB","Marine National Park",0,0,0,0,2,0,"KO",0,0,0,0,2,0,"same","same","same","same","same","same"
"JR120S2","Reef 21-558",16,2008,2,2,"SW","O","30/01/2008","21558S","21558S",-21.55833333,152.5416667,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR120S3","Reef 21-558",16,2008,2,3,"SW","O","30/01/2008","21558S","21558S",-21.55833333,152.5416667,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR120S4","Reef 21-558",16,2008,2,4,"SW","O","30/01/2008","21558S","21558S",-21.55833333,152.5416667,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR120S5","Reef 21-558",16,2008,2,5,"SW","O","30/01/2008","21558S","21558S",-21.55833333,152.5416667,"O","C","GUB","Marine National Park",1,0,0,0,0,0,"KO",0,0,0,1,0,0,"same","same","same","same","same","same"
"JR121S1","Reef 21-558",16,2008,3,1,"SW","O","30/01/2008","21558S","21558S",-21.55833333,152.5416667,"O","C","GUB","Marine National Park",0,0,0,0,4,0,"KO",0,0,0,0,4,0,"same","same","same","same","same","same"
"JR121S2","Reef 21-558",16,2008,3,2,"SW","O","30/01/2008","21558S","21558S",-21.55833333,152.5416667,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR121S3","Reef 21-558",16,2008,3,3,"SW","O","30/01/2008","21558S","21558S",-21.55833333,152.5416667,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR121S4","Reef 21-558",16,2008,3,4,"SW","O","30/01/2008","21558S","21558S",-21.55833333,152.5416667,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR121S5","Reef 21-558",16,2008,3,5,"SW","O","30/01/2008","21558S","21558S",-21.55833333,152.5416667,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR122S1","Reef 21-187",16,2008,1,1,"PO","M","3/02/2008","21187S","21187S",-21.41666667,151.6416667,"O","O","GUB","Habitat Protection",1,0,0,0,1,0,"IM",0,0,0,1,1,0,"same","same","same","same","same","same"
"JR122S2","Reef 21-187",16,2008,1,2,"PO","M","3/02/2008","21187S","21187S",-21.41666667,151.6416667,"O","O","GUB","Habitat Protection",1,0,0,0,0,0,"IM",0,0,0,1,0,0,"same","same","same","same","same","same"
"JR122S3","Reef 21-187",16,2008,1,3,"PO","M","3/02/2008","21187S","21187S",-21.41666667,151.6416667,"O","O","GUB","Habitat Protection",0,2,0,0,2,0,"IM",2,0,0,0,2,0,"same","same","same","same","same","same"
"JR122S4","Reef 21-187",16,2008,1,4,"PO","M","3/02/2008","21187S","21187S",-21.41666667,151.6416667,"O","O","GUB","Habitat Protection",4,0,0,0,0,0,"IM",0,0,0,4,0,0,"same","same","same","same","same","same"
"JR122S5","Reef 21-187",16,2008,1,5,"PO","M","3/02/2008","21187S","21187S",-21.41666667,151.6416667,"O","O","GUB","Habitat Protection",2,0,0,0,1,0,"IM",0,0,0,2,1,0,"same","same","same","same","same","same"
"JR123S1","Reef 21-187",16,2008,2,1,"PO","M","3/02/2008","21187S","21187S",-21.41666667,151.6416667,"O","O","GUB","Habitat Protection",4,0,1,0,0,0,"IM",0,1,0,4,0,0,"same","same","same","same","same","same"
"JR123S2","Reef 21-187",16,2008,2,2,"PO","M","3/02/2008","21187S","21187S",-21.41666667,151.6416667,"O","O","GUB","Habitat Protection",0,0,1,0,1,0,"IM",0,1,0,0,1,0,"same","same","same","same","same","same"
"JR123S3","Reef 21-187",16,2008,2,3,"PO","M","3/02/2008","21187S","21187S",-21.41666667,151.6416667,"O","O","GUB","Habitat Protection",3,0,0,0,2,0,"IM",0,0,0,3,2,0,"same","same","same","same","same","same"
"JR123S4","Reef 21-187",16,2008,2,4,"PO","M","3/02/2008","21187S","21187S",-21.41666667,151.6416667,"O","O","GUB","Habitat Protection",5,0,0,0,1,0,"IM",0,0,0,5,1,0,"same","same","same","same","same","same"
"JR123S5","Reef 21-187",16,2008,2,5,"PO","M","3/02/2008","21187S","21187S",-21.41666667,151.6416667,"O","O","GUB","Habitat Protection",2,0,0,0,2,0,"IM",0,0,0,2,2,0,"same","same","same","same","same","same"
"JR124S1","Reef 21-187",16,2008,3,1,"PO","M","3/02/2008","21187S","21187S",-21.41666667,151.6416667,"O","O","GUB","Habitat Protection",5,0,0,0,4,0,"AC",0,0,0,5,4,0,"same","same","same","same","same","same"
"JR124S2","Reef 21-187",16,2008,3,2,"PO","M","3/02/2008","21187S","21187S",-21.41666667,151.6416667,"O","O","GUB","Habitat Protection",0,0,0,0,5,0,"AC",0,0,0,0,5,0,"same","same","same","same","same","same"
"JR124S3","Reef 21-187",16,2008,3,3,"PO","M","3/02/2008","21187S","21187S",-21.41666667,151.6416667,"O","O","GUB","Habitat Protection",2,0,0,0,4,0,"AC",0,0,0,2,4,0,"same","same","same","same","same","same"
"JR124S4","Reef 21-187",16,2008,3,4,"PO","M","3/02/2008","21187S","21187S",-21.41666667,151.6416667,"O","O","GUB","Habitat Protection",3,0,0,0,1,0,"AC",0,0,0,3,1,0,"same","same","same","same","same","same"
"JR124S5","Reef 21-187",16,2008,3,5,"PO","M","3/02/2008","21187S","21187S",-21.41666667,151.6416667,"O","O","GUB","Habitat Protection",4,0,0,0,2,0,"AC",0,0,0,4,2,0,"same","same","same","same","same","same"
"JR125S1","Small Lagoon Reef",16,2008,1,1,"SW","M","5/02/2008","SMALL LAGOON REEF","21572S",-21.875,152.5083333,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR125S2","Small Lagoon Reef",16,2008,1,2,"SW","M","5/02/2008","SMALL LAGOON REEF","21572S",-21.875,152.5083333,"O","O","GUB","Habitat Protection",0,0,0,0,1,0,"AC",0,0,0,0,1,0,"same","same","same","same","same","same"
"JR125S3","Small Lagoon Reef",16,2008,1,3,"SW","M","5/02/2008","SMALL LAGOON REEF","21572S",-21.875,152.5083333,"O","O","GUB","Habitat Protection",2,0,0,0,0,0,"AC",0,0,0,2,0,0,"same","same","same","same","same","same"
"JR125S4","Small Lagoon Reef",16,2008,1,4,"SW","M","5/02/2008","SMALL LAGOON REEF","21572S",-21.875,152.5083333,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR125S5","Small Lagoon Reef",16,2008,1,5,"SW","M","5/02/2008","SMALL LAGOON REEF","21572S",-21.875,152.5083333,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR126S1","Small Lagoon Reef",16,2008,2,1,"SW","M","5/02/2008","SMALL LAGOON REEF","21572S",-21.875,152.5083333,"O","O","GUB","Habitat Protection",1,0,0,0,0,0,"AC",0,0,0,1,0,0,"same","same","same","same","same","same"
"JR126S2","Small Lagoon Reef",16,2008,2,2,"SW","M","5/02/2008","SMALL LAGOON REEF","21572S",-21.875,152.5083333,"O","O","GUB","Habitat Protection",0,0,0,0,1,0,"AC",0,0,0,0,1,0,"same","same","same","same","same","same"
"JR126S3","Small Lagoon Reef",16,2008,2,3,"SW","M","5/02/2008","SMALL LAGOON REEF","21572S",-21.875,152.5083333,"O","O","GUB","Habitat Protection",0,0,0,0,1,0,"AC",0,0,0,0,1,0,"same","same","same","same","same","same"
"JR126S4","Small Lagoon Reef",16,2008,2,4,"SW","M","5/02/2008","SMALL LAGOON REEF","21572S",-21.875,152.5083333,"O","O","GUB","Habitat Protection",0,0,0,0,3,0,"AC",0,0,0,0,3,0,"same","same","same","same","same","same"
"JR126S5","Small Lagoon Reef",16,2008,2,5,"SW","M","5/02/2008","SMALL LAGOON REEF","21572S",-21.875,152.5083333,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR127S1","Small Lagoon Reef",16,2008,3,1,"SW","M","6/02/2008","SMALL LAGOON REEF","21572S",-21.875,152.5083333,"O","O","GUB","Habitat Protection",0,0,0,0,1,0,"IM",0,0,0,0,1,0,"same","same","same","same","same","same"
"JR127S2","Small Lagoon Reef",16,2008,3,2,"SW","M","6/02/2008","SMALL LAGOON REEF","21572S",-21.875,152.5083333,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR127S3","Small Lagoon Reef",16,2008,3,3,"SW","M","6/02/2008","SMALL LAGOON REEF","21572S",-21.875,152.5083333,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR127S4","Small Lagoon Reef",16,2008,3,4,"SW","M","6/02/2008","SMALL LAGOON REEF","21572S",-21.875,152.5083333,"O","O","GUB","Habitat Protection",1,0,0,0,0,0,"IM",0,0,0,1,0,0,"same","same","same","same","same","same"
"JR127S5","Small Lagoon Reef",16,2008,3,5,"SW","M","6/02/2008","SMALL LAGOON REEF","21572S",-21.875,152.5083333,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR128S1","Jenkins Reef",16,2008,1,1,"SW","M","6/02/2008","JENKINS REEF","21584S",-21.95833333,152.6,"O","C","GUB","Marine National Park",1,0,0,0,0,0,"AC",0,0,0,1,0,0,"same","same","same","same","same","same"
"JR128S2","Jenkins Reef",16,2008,1,2,"SW","M","6/02/2008","JENKINS REEF","21584S",-21.95833333,152.6,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR128S3","Jenkins Reef",16,2008,1,3,"SW","M","6/02/2008","JENKINS REEF","21584S",-21.95833333,152.6,"O","C","GUB","Marine National Park",0,0,0,0,2,0,"AC",0,0,0,0,2,0,"same","same","same","same","same","same"
"JR128S4","Jenkins Reef",16,2008,1,4,"SW","M","6/02/2008","JENKINS REEF","21584S",-21.95833333,152.6,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR128S5","Jenkins Reef",16,2008,1,5,"SW","M","6/02/2008","JENKINS REEF","21584S",-21.95833333,152.6,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR129S1","Jenkins Reef",16,2008,2,1,"SW","M","7/02/2008","JENKINS REEF","21584S",-21.95833333,152.6,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR129S2","Jenkins Reef",16,2008,2,2,"SW","M","7/02/2008","JENKINS REEF","21584S",-21.95833333,152.6,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR129S3","Jenkins Reef",16,2008,2,3,"SW","M","7/02/2008","JENKINS REEF","21584S",-21.95833333,152.6,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR129S4","Jenkins Reef",16,2008,2,4,"SW","M","7/02/2008","JENKINS REEF","21584S",-21.95833333,152.6,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR129S5","Jenkins Reef",16,2008,2,5,"SW","M","7/02/2008","JENKINS REEF","21584S",-21.95833333,152.6,"O","C","GUB","Marine National Park",0,0,0,0,2,0,"IM",0,0,0,0,2,0,"same","same","same","same","same","same"
"JR130S1","Jenkins Reef",16,2008,3,1,"SW","M","7/02/2008","JENKINS REEF","21584S",-21.95833333,152.6,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR130S2","Jenkins Reef",16,2008,3,2,"SW","M","7/02/2008","JENKINS REEF","21584S",-21.95833333,152.6,"O","C","GUB","Marine National Park",1,0,0,0,0,0,"IM",0,0,0,1,0,0,"same","same","same","same","same","same"
"JR130S3","Jenkins Reef",16,2008,3,3,"SW","M","7/02/2008","JENKINS REEF","21584S",-21.95833333,152.6,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR130S4","Jenkins Reef",16,2008,3,4,"SW","M","7/02/2008","JENKINS REEF","21584S",-21.95833333,152.6,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR130S5","Jenkins Reef",16,2008,3,5,"SW","M","7/02/2008","JENKINS REEF","21584S",-21.95833333,152.6,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JS101S1","Farquharson Reef",16,2008,1,1,"IN","M","14/03/2008","FARQUHARSON REEF (NO 1)","17063A",-17.78333333,146.5166667,"O","O","HP","Habitat Protection",0,0,0,0,2,0,"KJ",0,0,0,0,2,0,"same","same","same","same","same","same"
