A_SECTOR,SHELF,AIMS_REEF_NAME,REEF_NAME,FULLREEF_ID,REPORT_YEAR,VISIT_NO,REEF_LAT,REEF_LONG,OPENORCLOSED,OPENORCLOSED_AFTER2004,MP_ZONE,NEW_ZONE_2004,SITE_NO,TRANSECT_NO,BLEACHING_PERHC,WHITESYNDROME,SEB_DISEASE,BROWNB_DISEASE,BLACKBAND,AN,U_SCAR
WH,I,Langford and Bird Isles,LANGFORD-BIRD REEF,20019S,2019,27,-20.09166667,148.875,O,C,MNPA,Marine National Park,2,5,0,0,0,0,0,0,0
WH,I,Langford and Bird Isles,LANGFORD-BIRD REEF,20019S,2019,27,-20.09166667,148.875,O,C,MNPA,Marine National Park,3,1,0,0,0,0,0,0,2
WH,I,Langford and Bird Isles,LANGFORD-BIRD REEF,20019S,2019,27,-20.09166667,148.875,O,C,MNPA,Marine National Park,3,2,0,0,0,0,0,0,0
WH,I,Langford and Bird Isles,LANGFORD-BIRD REEF,20019S,2019,27,-20.09166667,148.875,O,C,MNPA,Marine National Park,3,3,0,0,0,0,0,0,0
WH,I,Langford and Bird Isles,LANGFORD-BIRD REEF,20019S,2019,27,-20.09166667,148.875,O,C,MNPA,Marine National Park,3,4,0,0,0,0,0,0,0
WH,I,Langford and Bird Isles,LANGFORD-BIRD REEF,20019S,2019,27,-20.09166667,148.875,O,C,MNPA,Marine National Park,3,5,0,0,0,0,0,0,0
CL,I,Linnet Reef,LINNET REEF,14126S,2019,27,-14.78333333,145.3416667,O,O,HP,Habitat Protection,1,1,0+,0,1,0,0,0,0
CL,I,Linnet Reef,LINNET REEF,14126S,2019,27,-14.78333333,145.3416667,O,O,HP,Habitat Protection,1,2,0,0,0,0,0,0,3
CL,I,Linnet Reef,LINNET REEF,14126S,2019,27,-14.78333333,145.3416667,O,O,HP,Habitat Protection,1,3,0+,0,0,0,0,0,1
CL,I,Linnet Reef,LINNET REEF,14126S,2019,27,-14.78333333,145.3416667,O,O,HP,Habitat Protection,1,4,0+,0,0,0,0,0,1
CL,I,Linnet Reef,LINNET REEF,14126S,2019,27,-14.78333333,145.3416667,O,O,HP,Habitat Protection,1,5,0+,0,0,0,0,0,0
CL,I,Linnet Reef,LINNET REEF,14126S,2019,27,-14.78333333,145.3416667,O,O,HP,Habitat Protection,2,1,0,0,1,0,0,0,0
CL,I,Linnet Reef,LINNET REEF,14126S,2019,27,-14.78333333,145.3416667,O,O,HP,Habitat Protection,2,2,0,0,0,0,0,0,0
CL,I,Linnet Reef,LINNET REEF,14126S,2019,27,-14.78333333,145.3416667,O,O,HP,Habitat Protection,2,3,0,0,0,0,0,0,0
CL,I,Linnet Reef,LINNET REEF,14126S,2019,27,-14.78333333,145.3416667,O,O,HP,Habitat Protection,2,4,0+,0,0,0,0,0,0
CL,I,Linnet Reef,LINNET REEF,14126S,2019,27,-14.78333333,145.3416667,O,O,HP,Habitat Protection,2,5,0,0,0,0,0,0,0
CL,I,Linnet Reef,LINNET REEF,14126S,2019,27,-14.78333333,145.3416667,O,O,HP,Habitat Protection,3,1,0,0,0,0,0,0,1
CL,I,Linnet Reef,LINNET REEF,14126S,2019,27,-14.78333333,145.3416667,O,O,HP,Habitat Protection,3,2,0+,0,0,0,0,0,1
CL,I,Linnet Reef,LINNET REEF,14126S,2019,27,-14.78333333,145.3416667,O,O,HP,Habitat Protection,3,3,0,0,0,0,0,0,0
CL,I,Linnet Reef,LINNET REEF,14126S,2019,27,-14.78333333,145.3416667,O,O,HP,Habitat Protection,3,4,0,0,0,0,0,0,0
CL,I,Linnet Reef,LINNET REEF,14126S,2019,27,-14.78333333,145.3416667,O,O,HP,Habitat Protection,3,5,0,0,0,0,0,0,0
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2019,27,-14.675,145.4666667,O,O,GUB,Conservation Park,1,1,0+,0,0,0,0,0,0
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2019,27,-14.675,145.4666667,O,O,GUB,Conservation Park,1,2,0+,0,0,0,0,0,0
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2019,27,-14.675,145.4666667,O,O,GUB,Conservation Park,1,3,0+,0,0,0,0,0,0
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2019,27,-14.675,145.4666667,O,O,GUB,Conservation Park,1,4,0+,0,0,0,0,0,0
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2019,27,-14.675,145.4666667,O,O,GUB,Conservation Park,1,5,0+,0,0,0,0,0,0
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2019,27,-14.675,145.4666667,O,O,GUB,Conservation Park,2,1,0,0,0,0,0,0,0
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2019,27,-14.675,145.4666667,O,O,GUB,Conservation Park,2,2,0,0,0,0,0,0,1
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2019,27,-14.675,145.4666667,O,O,GUB,Conservation Park,2,3,0+,0,0,0,0,0,0
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2019,27,-14.675,145.4666667,O,O,GUB,Conservation Park,2,4,0,0,0,0,0,0,0
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2019,27,-14.675,145.4666667,O,O,GUB,Conservation Park,2,5,0,0,0,0,0,0,0
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2019,27,-14.675,145.4666667,O,O,GUB,Conservation Park,3,1,0,0,0,0,0,0,0
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2019,27,-14.675,145.4666667,O,O,GUB,Conservation Park,3,2,0+,0,0,0,0,0,1
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2019,27,-14.675,145.4666667,O,O,GUB,Conservation Park,3,3,0,0,0,0,0,0,0
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2019,27,-14.675,145.4666667,O,O,GUB,Conservation Park,3,4,0,0,0,0,0,0,0
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2019,27,-14.675,145.4666667,O,O,GUB,Conservation Park,3,5,0,0,0,0,0,0,0
CA,I,Low Isles,LOW ISLANDS REEF,16028S,2019,27,-16.38333333,145.5666667,C,C,NP/BZ/SC,Marine National Park,1,1,0+,0,0,0,0,0,0
CA,I,Low Isles,LOW ISLANDS REEF,16028S,2019,27,-16.38333333,145.5666667,C,C,NP/BZ/SC,Marine National Park,1,2,0,0,0,0,0,0,0
CA,I,Low Isles,LOW ISLANDS REEF,16028S,2019,27,-16.38333333,145.5666667,C,C,NP/BZ/SC,Marine National Park,1,3,0+,0,0,0,0,0,0
CA,I,Low Isles,LOW ISLANDS REEF,16028S,2019,27,-16.38333333,145.5666667,C,C,NP/BZ/SC,Marine National Park,1,4,0,0,0,0,0,0,0
CA,I,Low Isles,LOW ISLANDS REEF,16028S,2019,27,-16.38333333,145.5666667,C,C,NP/BZ/SC,Marine National Park,1,5,0+,0,0,0,0,0,0
CA,I,Low Isles,LOW ISLANDS REEF,16028S,2019,27,-16.38333333,145.5666667,C,C,NP/BZ/SC,Marine National Park,2,1,0+,0,0,0,0,0,0
CA,I,Low Isles,LOW ISLANDS REEF,16028S,2019,27,-16.38333333,145.5666667,C,C,NP/BZ/SC,Marine National Park,2,2,0+,0,0,0,0,0,0
CA,I,Low Isles,LOW ISLANDS REEF,16028S,2019,27,-16.38333333,145.5666667,C,C,NP/BZ/SC,Marine National Park,2,3,0+,0,0,0,0,0,2
CA,I,Low Isles,LOW ISLANDS REEF,16028S,2019,27,-16.38333333,145.5666667,C,C,NP/BZ/SC,Marine National Park,2,4,0+,0,0,0,0,0,1
CA,I,Low Isles,LOW ISLANDS REEF,16028S,2019,27,-16.38333333,145.5666667,C,C,NP/BZ/SC,Marine National Park,2,5,0+,0,0,0,0,0,1
CA,I,Low Isles,LOW ISLANDS REEF,16028S,2019,27,-16.38333333,145.5666667,C,C,NP/BZ/SC,Marine National Park,3,1,0,1,0,0,0,0,1
CA,I,Low Isles,LOW ISLANDS REEF,16028S,2019,27,-16.38333333,145.5666667,C,C,NP/BZ/SC,Marine National Park,3,2,0+,0,0,0,0,0,2
CA,I,Low Isles,LOW ISLANDS REEF,16028S,2019,27,-16.38333333,145.5666667,C,C,NP/BZ/SC,Marine National Park,3,3,0+,0,0,0,0,0,1
CA,I,Low Isles,LOW ISLANDS REEF,16028S,2019,27,-16.38333333,145.5666667,C,C,NP/BZ/SC,Marine National Park,3,4,0+,0,0,0,0,0,0
CA,I,Low Isles,LOW ISLANDS REEF,16028S,2019,27,-16.38333333,145.5666667,C,C,NP/BZ/SC,Marine National Park,3,5,0+,0,0,0,0,0,0
CL,M,Macgillivray Reef,MACGILLIVRAY REEF,14114S,2019,27,-14.65,145.4916667,C,C,NP/BZ/NS,Scientific Research,1,1,0,0,0,0,0,0,0
CL,M,Macgillivray Reef,MACGILLIVRAY REEF,14114S,2019,27,-14.65,145.4916667,C,C,NP/BZ/NS,Scientific Research,1,2,0,0,0,0,0,0,0
CL,M,Macgillivray Reef,MACGILLIVRAY REEF,14114S,2019,27,-14.65,145.4916667,C,C,NP/BZ/NS,Scientific Research,1,3,0+,0,0,0,0,0,0
CL,M,Macgillivray Reef,MACGILLIVRAY REEF,14114S,2019,27,-14.65,145.4916667,C,C,NP/BZ/NS,Scientific Research,1,4,0,0,0,0,0,0,0
CL,M,Macgillivray Reef,MACGILLIVRAY REEF,14114S,2019,27,-14.65,145.4916667,C,C,NP/BZ/NS,Scientific Research,1,5,0,0,0,0,0,0,0
CL,M,Macgillivray Reef,MACGILLIVRAY REEF,14114S,2019,27,-14.65,145.4916667,C,C,NP/BZ/NS,Scientific Research,2,1,0,0,0,0,0,0,0
CL,M,Macgillivray Reef,MACGILLIVRAY REEF,14114S,2019,27,-14.65,145.4916667,C,C,NP/BZ/NS,Scientific Research,2,2,0,1,0,0,0,0,1
CL,M,Macgillivray Reef,MACGILLIVRAY REEF,14114S,2019,27,-14.65,145.4916667,C,C,NP/BZ/NS,Scientific Research,2,3,0,0,0,0,0,0,0
CL,M,Macgillivray Reef,MACGILLIVRAY REEF,14114S,2019,27,-14.65,145.4916667,C,C,NP/BZ/NS,Scientific Research,2,4,0,0,0,0,0,0,0
CL,M,Macgillivray Reef,MACGILLIVRAY REEF,14114S,2019,27,-14.65,145.4916667,C,C,NP/BZ/NS,Scientific Research,2,5,0,0,0,0,0,0,0
CL,M,Macgillivray Reef,MACGILLIVRAY REEF,14114S,2019,27,-14.65,145.4916667,C,C,NP/BZ/NS,Scientific Research,3,1,0,0,0,0,0,0,0
CL,M,Macgillivray Reef,MACGILLIVRAY REEF,14114S,2019,27,-14.65,145.4916667,C,C,NP/BZ/NS,Scientific Research,3,2,0+,0,0,0,0,0,0
CL,M,Macgillivray Reef,MACGILLIVRAY REEF,14114S,2019,27,-14.65,145.4916667,C,C,NP/BZ/NS,Scientific Research,3,3,0,0,0,0,0,0,0
CL,M,Macgillivray Reef,MACGILLIVRAY REEF,14114S,2019,27,-14.65,145.4916667,C,C,NP/BZ/NS,Scientific Research,3,4,0,0,0,0,0,0,0
CL,M,Macgillivray Reef,MACGILLIVRAY REEF,14114S,2019,27,-14.65,145.4916667,C,C,NP/BZ/NS,Scientific Research,3,5,0,0,0,0,0,0,0
CA,M,Mackay Reef,MACKAY REEF,16015S,2019,27,-16.05,145.65,O,O,HP/FE/NS,Habitat Protection,1,1,0,1,0,0,0,0,1
CA,M,Mackay Reef,MACKAY REEF,16015S,2019,27,-16.05,145.65,O,O,HP/FE/NS,Habitat Protection,1,2,0,1,0,0,0,0,4
CA,M,Mackay Reef,MACKAY REEF,16015S,2019,27,-16.05,145.65,O,O,HP/FE/NS,Habitat Protection,1,3,0,0,0,0,0,0,3
CA,M,Mackay Reef,MACKAY REEF,16015S,2019,27,-16.05,145.65,O,O,HP/FE/NS,Habitat Protection,1,4,0+,0,0,0,0,0,4
CA,M,Mackay Reef,MACKAY REEF,16015S,2019,27,-16.05,145.65,O,O,HP/FE/NS,Habitat Protection,1,5,0,0,0,0,0,0,3
CA,M,Mackay Reef,MACKAY REEF,16015S,2019,27,-16.05,145.65,O,O,HP/FE/NS,Habitat Protection,2,1,0,0,0,0,0,0,1
CA,M,Mackay Reef,MACKAY REEF,16015S,2019,27,-16.05,145.65,O,O,HP/FE/NS,Habitat Protection,2,2,0,5,0,0,0,0,0
CA,M,Mackay Reef,MACKAY REEF,16015S,2019,27,-16.05,145.65,O,O,HP/FE/NS,Habitat Protection,2,3,0,0,0,0,0,0,2
CA,M,Mackay Reef,MACKAY REEF,16015S,2019,27,-16.05,145.65,O,O,HP/FE/NS,Habitat Protection,2,4,0,0,0,0,0,0,2
CA,M,Mackay Reef,MACKAY REEF,16015S,2019,27,-16.05,145.65,O,O,HP/FE/NS,Habitat Protection,2,5,0+,1,0,0,0,0,1
CA,M,Mackay Reef,MACKAY REEF,16015S,2019,27,-16.05,145.65,O,O,HP/FE/NS,Habitat Protection,3,1,0,0,0,0,0,0,2
CA,M,Mackay Reef,MACKAY REEF,16015S,2019,27,-16.05,145.65,O,O,HP/FE/NS,Habitat Protection,3,2,0,0,0,0,0,0,3
CA,M,Mackay Reef,MACKAY REEF,16015S,2019,27,-16.05,145.65,O,O,HP/FE/NS,Habitat Protection,3,3,0,0,0,0,0,0,1
CA,M,Mackay Reef,MACKAY REEF,16015S,2019,27,-16.05,145.65,O,O,HP/FE/NS,Habitat Protection,3,4,0,0,0,0,0,0,3
CA,M,Mackay Reef,MACKAY REEF,16015S,2019,27,-16.05,145.65,O,O,HP/FE/NS,Habitat Protection,3,5,0,0,0,0,0,0,1
CG,O,Mantis Reef,MANTIS REEF,12056S,2019,27,-12.275,143.8916667,,C,,Marine National Park,1,1,0,0,0,0,0,0,0
CG,O,Mantis Reef,MANTIS REEF,12056S,2019,27,-12.275,143.8916667,,C,,Marine National Park,1,2,0,1,0,0,0,0,0
CG,O,Mantis Reef,MANTIS REEF,12056S,2019,27,-12.275,143.8916667,,C,,Marine National Park,1,3,0,0,0,0,0,0,1
CG,O,Mantis Reef,MANTIS REEF,12056S,2019,27,-12.275,143.8916667,,C,,Marine National Park,1,4,0+,0,0,0,0,0,1
CG,O,Mantis Reef,MANTIS REEF,12056S,2019,27,-12.275,143.8916667,,C,,Marine National Park,1,5,0+,1,0,0,0,0,2
CG,O,Mantis Reef,MANTIS REEF,12056S,2019,27,-12.275,143.8916667,,C,,Marine National Park,2,1,0,0,0,0,0,0,1
CG,O,Mantis Reef,MANTIS REEF,12056S,2019,27,-12.275,143.8916667,,C,,Marine National Park,2,2,0,0,0,0,0,0,0
CG,O,Mantis Reef,MANTIS REEF,12056S,2019,27,-12.275,143.8916667,,C,,Marine National Park,2,3,0,0,0,0,0,0,1
CG,O,Mantis Reef,MANTIS REEF,12056S,2019,27,-12.275,143.8916667,,C,,Marine National Park,2,4,0,0,0,0,0,0,0
CG,O,Mantis Reef,MANTIS REEF,12056S,2019,27,-12.275,143.8916667,,C,,Marine National Park,2,5,0+,3,0,0,0,0,0
CG,O,Mantis Reef,MANTIS REEF,12056S,2019,27,-12.275,143.8916667,,C,,Marine National Park,3,1,0+,1,0,0,0,0,0
CG,O,Mantis Reef,MANTIS REEF,12056S,2019,27,-12.275,143.8916667,,C,,Marine National Park,3,2,0+,6,0,0,0,0,1
CG,O,Mantis Reef,MANTIS REEF,12056S,2019,27,-12.275,143.8916667,,C,,Marine National Park,3,3,0+,0,0,0,0,0,0
CG,O,Mantis Reef,MANTIS REEF,12056S,2019,27,-12.275,143.8916667,,C,,Marine National Park,3,4,0+,2,0,0,0,0,0
CG,O,Mantis Reef,MANTIS REEF,12056S,2019,27,-12.275,143.8916667,,C,,Marine National Park,3,5,0+,2,0,0,0,0,0
CL,I,Martin Reef,MARTIN REEF(14123),14123S,2019,27,-14.76666667,145.3583333,O,O,HP,Habitat Protection,1,1,0,0,0,0,0,0,0
CL,I,Martin Reef,MARTIN REEF(14123),14123S,2019,27,-14.76666667,145.3583333,O,O,HP,Habitat Protection,1,2,0,0,0,0,0,0,0
CL,I,Martin Reef,MARTIN REEF(14123),14123S,2019,27,-14.76666667,145.3583333,O,O,HP,Habitat Protection,1,3,0,0,0,0,0,0,1
CL,I,Martin Reef,MARTIN REEF(14123),14123S,2019,27,-14.76666667,145.3583333,O,O,HP,Habitat Protection,1,4,0+,0,0,0,0,0,0
CL,I,Martin Reef,MARTIN REEF(14123),14123S,2019,27,-14.76666667,145.3583333,O,O,HP,Habitat Protection,1,5,0,0,0,0,0,0,1
CL,I,Martin Reef,MARTIN REEF(14123),14123S,2019,27,-14.76666667,145.3583333,O,O,HP,Habitat Protection,2,1,0,0,0,0,0,0,0
CL,I,Martin Reef,MARTIN REEF(14123),14123S,2019,27,-14.76666667,145.3583333,O,O,HP,Habitat Protection,2,2,0,0,0,0,0,0,0
CL,I,Martin Reef,MARTIN REEF(14123),14123S,2019,27,-14.76666667,145.3583333,O,O,HP,Habitat Protection,2,3,0,0,0,0,0,0,0
CL,I,Martin Reef,MARTIN REEF(14123),14123S,2019,27,-14.76666667,145.3583333,O,O,HP,Habitat Protection,2,4,0,0,0,0,0,0,0
CL,I,Martin Reef,MARTIN REEF(14123),14123S,2019,27,-14.76666667,145.3583333,O,O,HP,Habitat Protection,2,5,0,0,0,0,0,0,0
CL,I,Martin Reef,MARTIN REEF(14123),14123S,2019,27,-14.76666667,145.3583333,O,O,HP,Habitat Protection,3,1,0,0,0,0,0,0,1
CL,I,Martin Reef,MARTIN REEF(14123),14123S,2019,27,-14.76666667,145.3583333,O,O,HP,Habitat Protection,3,2,0,0,0,0,0,0,0
CL,I,Martin Reef,MARTIN REEF(14123),14123S,2019,27,-14.76666667,145.3583333,O,O,HP,Habitat Protection,3,3,0+,0,0,0,0,0,0
CL,I,Martin Reef,MARTIN REEF(14123),14123S,2019,27,-14.76666667,145.3583333,O,O,HP,Habitat Protection,3,4,0,0,0,0,0,0,0
CL,I,Martin Reef,MARTIN REEF(14123),14123S,2019,27,-14.76666667,145.3583333,O,O,HP,Habitat Protection,3,5,0+,0,0,0,0,0,0
CA,M,Michaelmas Cay,MICHAELMAS REEF,16060S,2019,27,-16.58333333,146.0166667,C,C,NP/NS,Marine National Park,1,1,0,1,0,0,0,0,0
CA,M,Michaelmas Cay,MICHAELMAS REEF,16060S,2019,27,-16.58333333,146.0166667,C,C,NP/NS,Marine National Park,1,2,0,3,0,0,0,0,0
CA,M,Michaelmas Cay,MICHAELMAS REEF,16060S,2019,27,-16.58333333,146.0166667,C,C,NP/NS,Marine National Park,1,3,0,1,0,0,0,0,0
CA,M,Michaelmas Cay,MICHAELMAS REEF,16060S,2019,27,-16.58333333,146.0166667,C,C,NP/NS,Marine National Park,1,4,0,2,0,0,0,0,0
CA,M,Michaelmas Cay,MICHAELMAS REEF,16060S,2019,27,-16.58333333,146.0166667,C,C,NP/NS,Marine National Park,1,5,0,0,0,0,0,0,1
CA,M,Michaelmas Cay,MICHAELMAS REEF,16060S,2019,27,-16.58333333,146.0166667,C,C,NP/NS,Marine National Park,2,1,0,0,0,0,0,0,1
CA,M,Michaelmas Cay,MICHAELMAS REEF,16060S,2019,27,-16.58333333,146.0166667,C,C,NP/NS,Marine National Park,2,2,0,0,0,0,0,0,1
CA,M,Michaelmas Cay,MICHAELMAS REEF,16060S,2019,27,-16.58333333,146.0166667,C,C,NP/NS,Marine National Park,2,3,0,0,0,0,0,0,0
CA,M,Michaelmas Cay,MICHAELMAS REEF,16060S,2019,27,-16.58333333,146.0166667,C,C,NP/NS,Marine National Park,2,4,0,1,0,0,0,0,2
CA,M,Michaelmas Cay,MICHAELMAS REEF,16060S,2019,27,-16.58333333,146.0166667,C,C,NP/NS,Marine National Park,2,5,0,0,0,0,0,0,0
CA,M,Michaelmas Cay,MICHAELMAS REEF,16060S,2019,27,-16.58333333,146.0166667,C,C,NP/NS,Marine National Park,3,1,0,0,0,0,0,0,1
CA,M,Michaelmas Cay,MICHAELMAS REEF,16060S,2019,27,-16.58333333,146.0166667,C,C,NP/NS,Marine National Park,3,2,0,0,0,0,0,0,1
CA,M,Michaelmas Cay,MICHAELMAS REEF,16060S,2019,27,-16.58333333,146.0166667,C,C,NP/NS,Marine National Park,3,3,0,0,0,0,0,0,0
CA,M,Michaelmas Cay,MICHAELMAS REEF,16060S,2019,27,-16.58333333,146.0166667,C,C,NP/NS,Marine National Park,3,4,0,0,0,0,0,0,0
CA,M,Michaelmas Cay,MICHAELMAS REEF,16060S,2019,27,-16.58333333,146.0166667,C,C,NP/NS,Marine National Park,3,5,0,1,0,0,0,0,1
TO,O,Myrmidon Reef,MYRMIDON REEF,18034S,2019,27,-18.26666667,147.3916667,O,C,MNPA,Marine National Park,1,1,0,0,0,0,0,0,1
TO,O,Myrmidon Reef,MYRMIDON REEF,18034S,2019,27,-18.26666667,147.3916667,O,C,MNPA,Marine National Park,1,2,0,0,0,0,0,0,0
TO,O,Myrmidon Reef,MYRMIDON REEF,18034S,2019,27,-18.26666667,147.3916667,O,C,MNPA,Marine National Park,1,3,0,0,0,0,0,0,0
TO,O,Myrmidon Reef,MYRMIDON REEF,18034S,2019,27,-18.26666667,147.3916667,O,C,MNPA,Marine National Park,1,4,0,0,0,0,0,0,0
TO,O,Myrmidon Reef,MYRMIDON REEF,18034S,2019,27,-18.26666667,147.3916667,O,C,MNPA,Marine National Park,1,5,0,1,0,0,0,0,1
TO,O,Myrmidon Reef,MYRMIDON REEF,18034S,2019,27,-18.26666667,147.3916667,O,C,MNPA,Marine National Park,2,1,0,1,0,0,0,0,0
TO,O,Myrmidon Reef,MYRMIDON REEF,18034S,2019,27,-18.26666667,147.3916667,O,C,MNPA,Marine National Park,2,2,0,0,0,0,0,0,2
TO,O,Myrmidon Reef,MYRMIDON REEF,18034S,2019,27,-18.26666667,147.3916667,O,C,MNPA,Marine National Park,2,3,0,0,1,0,0,0,2
TO,O,Myrmidon Reef,MYRMIDON REEF,18034S,2019,27,-18.26666667,147.3916667,O,C,MNPA,Marine National Park,2,4,0,0,0,0,0,0,0
TO,O,Myrmidon Reef,MYRMIDON REEF,18034S,2019,27,-18.26666667,147.3916667,O,C,MNPA,Marine National Park,2,5,0,0,1,0,0,0,0
TO,O,Myrmidon Reef,MYRMIDON REEF,18034S,2019,27,-18.26666667,147.3916667,O,C,MNPA,Marine National Park,3,1,0,0,0,0,0,0,0
TO,O,Myrmidon Reef,MYRMIDON REEF,18034S,2019,27,-18.26666667,147.3916667,O,C,MNPA,Marine National Park,3,2,0,0,0,0,0,0,0
TO,O,Myrmidon Reef,MYRMIDON REEF,18034S,2019,27,-18.26666667,147.3916667,O,C,MNPA,Marine National Park,3,3,0,0,0,0,0,0,0
TO,O,Myrmidon Reef,MYRMIDON REEF,18034S,2019,27,-18.26666667,147.3916667,O,C,MNPA,Marine National Park,3,4,0,0,0,0,0,0,1
TO,O,Myrmidon Reef,MYRMIDON REEF,18034S,2019,27,-18.26666667,147.3916667,O,C,MNPA,Marine National Park,3,5,0,0,0,0,0,0,0
CL,O,No Name Reef,NO NAME REEF,14139S,2019,27,-14.65,145.65,C,C,NP/BZ/NS,Marine National Park,1,1,0+,0,0,0,0,0,1
CL,O,No Name Reef,NO NAME REEF,14139S,2019,27,-14.65,145.65,C,C,NP/BZ/NS,Marine National Park,1,2,0+,0,0,0,0,0,1
CL,O,No Name Reef,NO NAME REEF,14139S,2019,27,-14.65,145.65,C,C,NP/BZ/NS,Marine National Park,1,3,0,0,0,0,0,0,2
CL,O,No Name Reef,NO NAME REEF,14139S,2019,27,-14.65,145.65,C,C,NP/BZ/NS,Marine National Park,1,4,0,0,0,0,0,0,0
CL,O,No Name Reef,NO NAME REEF,14139S,2019,27,-14.65,145.65,C,C,NP/BZ/NS,Marine National Park,1,5,0+,0,0,0,0,0,0
CL,O,No Name Reef,NO NAME REEF,14139S,2019,27,-14.65,145.65,C,C,NP/BZ/NS,Marine National Park,2,1,0,0,1,0,0,0,0
CL,O,No Name Reef,NO NAME REEF,14139S,2019,27,-14.65,145.65,C,C,NP/BZ/NS,Marine National Park,2,2,0,0,0,0,0,0,0
CL,O,No Name Reef,NO NAME REEF,14139S,2019,27,-14.65,145.65,C,C,NP/BZ/NS,Marine National Park,2,3,0,0,0,0,0,0,0
CL,O,No Name Reef,NO NAME REEF,14139S,2019,27,-14.65,145.65,C,C,NP/BZ/NS,Marine National Park,2,4,0+,0,0,0,0,0,0
CL,O,No Name Reef,NO NAME REEF,14139S,2019,27,-14.65,145.65,C,C,NP/BZ/NS,Marine National Park,2,5,0,0,0,0,0,0,1
CL,O,No Name Reef,NO NAME REEF,14139S,2019,27,-14.65,145.65,C,C,NP/BZ/NS,Marine National Park,3,1,0+,0,1,0,0,0,2
CL,O,No Name Reef,NO NAME REEF,14139S,2019,27,-14.65,145.65,C,C,NP/BZ/NS,Marine National Park,3,2,0,0,0,0,0,0,0
CL,O,No Name Reef,NO NAME REEF,14139S,2019,27,-14.65,145.65,C,C,NP/BZ/NS,Marine National Park,3,3,0,0,0,0,0,0,0
CL,O,No Name Reef,NO NAME REEF,14139S,2019,27,-14.65,145.65,C,C,NP/BZ/NS,Marine National Park,3,4,0,1,0,0,0,0,1
CL,O,No Name Reef,NO NAME REEF,14139S,2019,27,-14.65,145.65,C,C,NP/BZ/NS,Marine National Park,3,5,0,0,2,0,0,0,0
CL,M,North Direction Island,NORTH DIRECTION REEF,14143S,2019,27,-14.74166667,145.5083333,O,C,HP,Scientific Research,1,1,0,0,0,0,0,0,1
CL,M,North Direction Island,NORTH DIRECTION REEF,14143S,2019,27,-14.74166667,145.5083333,O,C,HP,Scientific Research,1,2,0,0,0,0,0,0,0
CL,M,North Direction Island,NORTH DIRECTION REEF,14143S,2019,27,-14.74166667,145.5083333,O,C,HP,Scientific Research,1,3,0,0,0,0,0,0,0
CL,M,North Direction Island,NORTH DIRECTION REEF,14143S,2019,27,-14.74166667,145.5083333,O,C,HP,Scientific Research,1,4,0,0,0,0,0,0,0
CL,M,North Direction Island,NORTH DIRECTION REEF,14143S,2019,27,-14.74166667,145.5083333,O,C,HP,Scientific Research,1,5,0,0,0,0,0,0,0
CL,M,North Direction Island,NORTH DIRECTION REEF,14143S,2019,27,-14.74166667,145.5083333,O,C,HP,Scientific Research,2,1,0,0,0,0,0,0,0
CL,M,North Direction Island,NORTH DIRECTION REEF,14143S,2019,27,-14.74166667,145.5083333,O,C,HP,Scientific Research,2,2,0+,0,0,0,0,0,0
CL,M,North Direction Island,NORTH DIRECTION REEF,14143S,2019,27,-14.74166667,145.5083333,O,C,HP,Scientific Research,2,3,0,0,0,0,0,0,0
CL,M,North Direction Island,NORTH DIRECTION REEF,14143S,2019,27,-14.74166667,145.5083333,O,C,HP,Scientific Research,2,4,0,0,0,0,0,0,0
CL,M,North Direction Island,NORTH DIRECTION REEF,14143S,2019,27,-14.74166667,145.5083333,O,C,HP,Scientific Research,2,5,0,0,0,0,0,0,0
CL,M,North Direction Island,NORTH DIRECTION REEF,14143S,2019,27,-14.74166667,145.5083333,O,C,HP,Scientific Research,3,1,0+,1,0,0,0,0,0
CL,M,North Direction Island,NORTH DIRECTION REEF,14143S,2019,27,-14.74166667,145.5083333,O,C,HP,Scientific Research,3,2,0,0,0,0,0,0,0
CL,M,North Direction Island,NORTH DIRECTION REEF,14143S,2019,27,-14.74166667,145.5083333,O,C,HP,Scientific Research,3,3,0,0,0,0,0,0,0
CL,M,North Direction Island,NORTH DIRECTION REEF,14143S,2019,27,-14.74166667,145.5083333,O,C,HP,Scientific Research,3,4,0,0,0,0,0,0,0
CL,M,North Direction Island,NORTH DIRECTION REEF,14143S,2019,27,-14.74166667,145.5083333,O,C,HP,Scientific Research,3,5,0,0,0,0,0,0,0
